,summary,Weinlese,Wohnen,Auto,Hochwasser,Ski,word
risiko bank,2.839982297875423,-0.06315872632676651,0.012322220319297294,0.4323176104194807,-0.20213071339679287,-0.46591241315011606,risiko bank
bank staat,2.814712672770198,-0.0542210936338119,0.021259853012251775,0.4227304910125145,-0.19319308070383834,-0.4569747804571616,bank staat
Konsumenten,2.7810988437300783,-0.04220702444925467,0.033273922196808796,0.40955863100435436,-0.18117901151928112,-0.4449607112726044,Konsumenten
staat konsument,2.7810988437300783,-0.04220702444925467,0.033273922196808796,0.40955863100435436,-0.18117901151928112,-0.4449607112726044,staat konsument
konsument die,2.749382593599992,-0.030737282369368565,0.044743664276695065,0.396668143480263,-0.16970926943939477,-0.43349096919271807,konsument die
die ezb,3.0853144948874838,-0.14601450271446098,-0.07053355606839726,0.51344413483012,-0.2849864897844874,-0.5487681895378107,die ezb
hält,3.7723937212287026,-0.34707064660472775,-0.2715896999586641,0.5397670443251084,0.07571209923820477,-0.7498243334280773,hält
ezb halt,2.7318553614641727,-0.024341905259541108,0.05113904138652238,0.3893424034337001,-0.1633138923295674,-0.4270955920828908,ezb halt
halt rezession,2.7117404155318274,-0.016951555825731407,0.05852939082033233,0.38075028501676095,-0.15592354289575763,-0.419705242649081,halt rezession
Euro-Raum,2.6881328298622273,-0.008207744626878071,0.06727320201918544,0.3704047825911955,-0.14717973169690446,-0.41096143145022773,Euro-Raum
rezession euro-raum,2.6881328298622273,-0.008207744626878071,0.06727320201918544,0.3704047825911955,-0.14717973169690446,-0.41096143145022773,rezession euro-raum
wahrscheinlicher,2.665399479881602,0.0002851476580843103,0.07576609430414795,0.3601643222542416,-0.13868683941194201,-0.40246853916526537,wahrscheinlicher
euro-raum wahrscheinlich,2.665399479881602,0.0002851476580843103,0.07576609430414795,0.3601643222542416,-0.13868683941194201,-0.40246853916526537,euro-raum wahrscheinlich
Bloomberg,2.6368542201619296,0.011052469298053176,0.08653341594411686,0.34690085183158526,-0.1279195177719731,-0.3917012175252964,Bloomberg
bloomberg angesichts,2.6227903380019506,0.016400327132501266,0.09188127377856484,0.34019326728482313,-0.1225716599375251,-0.38635335969084866,bloomberg angesichts
eintrübenden,2.5996678584145796,0.025255402580965078,0.10073634922702873,0.3289065010699155,-0.11371658448906126,-0.3774982842423846,eintrübenden
angesichts eintrübend,2.5996678584145796,0.025255402580965078,0.10073634922702873,0.3289065010699155,-0.11371658448906126,-0.3774982842423846,angesichts eintrübend
Konjunkt…,2.586087735194713,0.030492885920858654,0.10597383256692246,0.32212251978378853,-0.10847910114916759,-0.3722608009024909,Konjunkt…
eintrübend konjunkt…,2.586087735194713,0.030492885920858654,0.10597383256692246,0.32212251978378853,-0.10847910114916759,-0.3722608009024909,eintrübend konjunkt…
+4988,2.5753657855119543,0.0346475160312832,0.11012846267734677,0.3166826524189667,-0.10432447103874323,-0.36810617079206653,+4988
konjunkt… +4988,2.5753657855119543,0.0346475160312832,0.11012846267734677,0.3166826524189667,-0.10432447103874323,-0.36810617079206653,konjunkt… +4988
+4988 chars,2.569787342545303,0.03681594329230547,0.11229688993836917,0.3138225847561318,-0.10215604377772099,-0.36593774353104425,+4988 chars
Großer,3.646469338940677,-0.3131203023693051,1.9336465672351901,-0.6777083753710396,-0.4520922894393315,-0.4768455470571071,Großer
Kosten-Hammer,4.163200644437607,-0.4456450714453859,2.0766512967357524,-0.8102331444471202,-0.5846170585154121,-0.6013814705175097,Kosten-Hammer
groß kosten-hammer,4.163200644437607,-0.4456450714453859,2.0766512967357524,-0.8102331444471202,-0.5846170585154121,-0.6013814705175097,groß kosten-hammer
droht,5.15880008433394,-0.6600649179712221,1.4891490800508742,-1.0246529909729565,-0.7990369050412485,0.2769024438777583,droht
kosten-hammer droh,3.5195982854658556,-0.27770776696576416,1.8715062310563322,-0.6422958399674985,-0.4166797540357905,-0.414536127075416,kosten-hammer droh
droh heizung,3.434866796218596,-0.25333905384452404,1.8278084877206968,-0.6179271268462585,-0.3923110409145504,-0.37704388824833784,droh heizung
Nebenkosten,6.2447526687814845,-0.8511024454300842,2.2652549399368107,-1.2156905184318185,-0.9900744325001106,-0.6457396272934376,Nebenkosten
heizung nebenkosten,3.3897035594520264,-0.2401033792949323,1.7956648551169745,-0.6046914522966665,-0.37907536636495864,-0.34623359172250917,heizung nebenkosten
nebenkosten miete,3.3738463803857166,-0.23541435998952695,1.7648375906329308,-0.6000024329912614,-0.3743863470595532,-0.30839166081222824,nebenkosten miete
wappnen,3.391124781006172,-0.24052256748363116,1.7471278851358996,-0.6051106404853654,-0.37949455455365744,-0.2777463333470661,wappnen
miete wappn,3.391124781006172,-0.24052256748363116,1.7471278851358996,-0.6051106404853654,-0.37949455455365744,-0.2777463333470661,miete wappn
wappn sie,3.425334531757501,-0.2505600477658166,1.7336588885352795,-0.6151481207675511,-0.3895320348358431,-0.24768318477469597,wappn sie
Teuer-Winter,3.6353522647932146,-0.31006692276469683,1.6830832862532656,-0.6746549957664312,-0.44903890983472305,-0.12212066351255871,Teuer-Winter
sie teuer-winter,3.6353522647932146,-0.31006692276469683,1.6830832862532656,-0.6746549957664312,-0.44903890983472305,-0.12212066351255871,sie teuer-winter
teuer-winter die,3.684579334837176,-0.3235172703583556,1.726135317138937,-0.6881053433600901,-0.46248925742838204,-0.1555623380364572,teuer-winter die
hohe,4.61471768475402,-0.5486115999981023,2.0223658341751776,-0.9131996729998365,-0.6875835870681285,-0.35776513969733015,hohe
die hoch,4.61471768475402,-0.5486115999981023,2.0223658341751776,-0.9131996729998365,-0.6875835870681285,-0.35776513969733015,die hoch
inflation lass,4.71449380800447,-0.5700024598443694,2.0965241565643207,-0.9345905328461038,-0.7089744469143956,-0.48932517303871653,inflation lass
Lebenshaltungskosten,4.880823661299469,-0.6046748959915034,2.1432582241716256,-0.9692629689932377,-0.7436468830615296,-0.5637074903432199,Lebenshaltungskosten
lass lebenshaltungskosten,4.880823661299469,-0.6046748959915034,2.1432582241716256,-0.9692629689932377,-0.7436468830615296,-0.5637074903432199,lass lebenshaltungskosten
lebenshaltungskosten kräftig,5.650005864930267,-0.7510174905141006,2.266543398063419,-1.115605563515835,-0.889989477584127,-0.7627905523471934,lebenshaltungskosten kräftig
steigen,8.591947979342862,-1.1701863905179584,2.0385890007955925,-1.5347744635196927,-1.309158377587985,0.009395300673308807,steigen
kräftig steig,6.3686870270511085,-0.8707542374519928,2.338021153861558,-1.235342310453727,-1.009726224522019,-0.8968226629148597,kräftig steig
wohnen teuer,6.090466049569201,-0.8260855131321543,2.299445153320594,-1.1906735861338886,-0.9650575002021808,-0.7930412636940782,wohnen teuer
die nebenkosten,5.302321221627963,-0.6875055983392434,2.2171603675438045,-1.0520936713409779,-0.8264775854092699,-0.6753505170126417,die nebenkosten
nebenkosten besonders,4.782352613848565,-0.5842935113681316,2.1458393974586354,-0.948881584369866,-0.723265498438158,-0.5954708808109717,nebenkosten besonders
höheren,4.506170674800085,-0.5248086258386415,2.1004084683296904,-0.8893966988403759,-0.6637806129086679,-0.55322776663145,höheren
besonders hoch,4.506170674800085,-0.5248086258386415,2.1004084683296904,-0.8893966988403759,-0.6637806129086679,-0.55322776663145,besonders hoch
Heizkosten,4.386484071831436,-0.49788891871581475,2.078725328828718,-0.8624769917175491,-0.636860905785841,-0.5351126845792497,Heizkosten
hoch heizkost,4.386484071831436,-0.49788891871581475,2.078725328828718,-0.8624769917175491,-0.636860905785841,-0.5351126845792497,hoch heizkost
bergen,4.250991723283013,-0.4665132096855906,2.052515061225637,-0.8311012826873251,-0.6054851967556169,-0.5148111325815219,bergen
heizkost berg,4.250991723283013,-0.4665132096855906,2.052515061225637,-0.8311012826873251,-0.6054851967556169,-0.5148111325815219,heizkost berg
berg million,4.1396785277436265,-0.43997904183434483,2.02951993379286,-0.8045671148360793,-0.5789510289043712,-0.4983285625278201,berg million
Mietende,4.053837636777587,-0.41902490441445156,2.0107937910796023,-0.7836129774161859,-0.5579968914844777,-0.4857536972841362,Mietende
million mietend,4.053837636777587,-0.41902490441445156,2.0107937910796023,-0.7836129774161859,-0.5579968914844777,-0.4857536972841362,million mietend
böse,3.951928470184199,-0.393564587387608,1.9873285292976197,-0.7581526603893425,-0.5325365744576344,-0.4709894799700696,böse
mietend böse,3.951928470184199,-0.393564587387608,1.9873285292976197,-0.7581526603893425,-0.5325365744576344,-0.4709894799700696,mietend böse
Überraschung,3.919660616044736,-0.3853659798302461,1.9795982817220485,-0.7499540528319805,-0.5243379669002725,-0.46635289293128745,Überraschung
böse überraschung,3.919660616044736,-0.3853659798302461,1.9795982817220485,-0.7499540528319805,-0.5243379669002725,-0.46635289293128745,böse überraschung
Vermietende,3.0558347784124678,-0.1364137125026564,1.7049816307970822,-0.5010017855043909,-0.2753856995726827,-0.36852447336929234,Vermietende
heben,3.0664966020562834,-0.139896645313475,1.7144854000065441,-0.5044847183152094,-0.2788686323835014,-0.3763495686129548,heben
vermietend heb,3.0664966020562834,-0.139896645313475,1.7144854000065441,-0.5044847183152094,-0.2788686323835014,-0.3763495686129548,vermietend heb
schon,4.758087013679104,-0.5792066068977437,1.30873030480721,-0.1427543303106179,-0.2543271513712335,-0.1519555183787741,schon
heb schon,3.100471237598188,-0.15091501938241006,1.7370218923225438,-0.5155030923841445,-0.28988700645243637,-0.3913840816364872,heb schon
Vorauszahlungen,3.133410671974753,-0.16148299016390807,1.7574290461490605,-0.5260710631656426,-0.3004549772339344,-0.4050783740317357,Vorauszahlungen
schon vorauszahlung,3.133410671974753,-0.16148299016390807,1.7574290461490605,-0.5260710631656426,-0.3004549772339344,-0.4050783740317357,schon vorauszahlung
Gleichzeiti…,3.2164840904732035,-0.18764977294905927,1.804030279903807,-0.5522378459507937,-0.32662176001908566,-0.43697562281464297,Gleichzeiti…
gleichzeiti… die,3.288267727446988,-0.20972180681714522,1.8399307806801477,-0.5743098798188795,-0.34869379388717164,-0.462446953800058,gleichzeiti… die
Vermi…,3.0154019339142466,-0.12309404002385019,1.7183013032758883,-0.48768211302558456,-0.2620660270938766,-0.4088893431870859,Vermi…
+5156,2.993793584427486,-0.11590224785929616,1.705777103039645,-0.4804903208610306,-0.25487423492932243,-0.402623409740939,+5156
vermi… +5156,2.993793584427486,-0.11590224785929616,1.705777103039645,-0.4804903208610306,-0.25487423492932243,-0.402623409740939,vermi… +5156
+5156 chars,2.9786747516674392,-0.11083939471260121,1.6968325521343057,-0.4754274677143354,-0.24981138178262755,-0.39824035636144917,+5156 chars
Sonne,2.930347467456098,0.28324663426808105,-0.01900096624271918,-0.4590699858905173,0.18831972558676302,0.13304147615559062,Sonne
Pollen,2.9424561647395446,0.2813155212649043,-0.023124623426023255,-0.4631936430738215,0.19286438540543183,0.1341710462587988,Pollen
sonne poll,2.9424561647395446,0.2813155212649043,-0.023124623426023255,-0.4631936430738215,0.19286438540543183,0.1341710462587988,sonne poll
Unwetter,10.899367190974438,-0.6786209064705921,-1.3325846923453568,-1.7726537119931547,1.376300044409709,-0.3374480160914402,Unwetter
poll unwetter,2.9570873712529084,0.2789140620526013,-0.028084748365019997,-0.46815376801281816,0.19858837319974743,0.13540790336205985,poll unwetter
unwetter wie,2.9787867140058344,0.27521706995044526,-0.03539603533052681,-0.4754650549783248,0.2075550673290079,0.1369770794213867,unwetter wie
Sportler,2.9981369030258027,0.27178596340943784,-0.04187102409239668,-0.4819400437401947,0.21604043952328494,0.13810112145758158,Sportler
wie sportler,2.9981369030258027,0.27178596340943784,-0.04187102409239668,-0.4819400437401947,0.21604043952328494,0.13810112145758158,wie sportler
sportler klimawandel,3.0370098900482057,0.26451986399333566,-0.05475340324678105,-0.4948224228945791,0.23450081028773292,0.13954483083597474,sportler klimawandel
anpassen,3.0711144752785704,0.2577486548200048,-0.06592047765567828,-0.5059894973034764,0.2522490983511322,0.13988447658756611,anpassen
klimawandel anpass,3.0711144752785704,0.2577486548200048,-0.06592047765567828,-0.5059894973034764,0.2522490983511322,0.13988447658756611,klimawandel anpass
anpass müss,3.100517332734861,0.2516274648283543,-0.07544893976477289,-0.515517959412571,0.2686846258926592,0.13946425424143766,anpass müss
müss wenn,3.1264012271384263,0.2460328269652048,-0.08376253604417296,-0.5238315556919712,0.2839793352915108,0.1385438313932426,müss wenn
Erderwärmung,3.1649433883565568,0.23736883496057795,-0.09601512933046055,-0.5360841489782586,0.30806744254591484,0.13622738092946343,Erderwärmung
wenn erderwärmung,3.1649433883565568,0.23736883496057795,-0.09601512933046055,-0.5360841489782586,0.30806744254591484,0.13622738092946343,wenn erderwärmung
fortschreitet,3.2897243616145118,0.20707582429579446,-0.13468374127267346,-0.5747527609204716,0.3939060510455435,0.1216017573378154,fortschreitet
erderwärmung fortschreit,3.2897243616145118,0.20707582429579446,-0.13468374127267346,-0.5747527609204716,0.3939060510455435,0.1216017573378154,erderwärmung fortschreit
fortschreit könn,3.495357709065231,0.15312201615002544,-0.19531567992060425,-0.6353846995684025,0.5405132702128197,0.08108626611741204,fortschreit könn
Extremereignisse,3.870874436491558,0.05479077311690527,-0.2973603947695195,-0.7374294144173175,0.7620444444571535,-0.009369168565106735,Extremereignisse
könn extremereignis,3.870874436491558,0.05479077311690527,-0.2973603947695195,-0.7374294144173175,0.7620444444571535,-0.009369168565106735,könn extremereignis
Profisport,3.40937606652826,0.19153277907643745,-0.17040926353094177,-0.6104782831787398,0.38647044004451375,0.14969560135394297,Profisport
extremereignis profisport,3.40937606652826,0.19153277907643745,-0.17040926353094177,-0.6104782831787398,0.38647044004451375,0.14969560135394297,extremereignis profisport
profisport bald,3.3746967387773994,0.207478820588938,-0.16018542577967906,-0.6002544454274769,0.3083252767785118,0.17986698702191095,profisport bald
bald regel,3.368030204473833,0.21433332305996844,-0.15820802508351672,-0.5982770447313148,0.2599333262790188,0.19962963529776684,bald regel
Vereine,3.3968991484250894,0.21854090153484604,-0.16674296098362495,-0.6068119806314232,0.16824858230661602,0.24158451843794704,Vereine
aber verein,3.3968991484250894,0.21854090153484604,-0.16674296098362495,-0.6068119806314232,0.16824858230661602,0.24158451843794704,aber verein
Hobbysportler,3.4334413282197387,0.21533955882193784,-0.17744302156354197,-0.61751204121134,0.1255708845921328,0.26389303260215213,Hobbysportler
verein hobbysportler,3.4334413282197387,0.21533955882193784,-0.17744302156354197,-0.61751204121134,0.1255708845921328,0.26389303260215213,verein hobbysportler
hobbysportler müss,3.495089466671138,0.20684834044431075,-0.19523893450289892,-0.635307954150697,0.07748171398893647,0.29139935679757073,hobbysportler müss
müss fast,3.5680596140058936,0.19469191420496607,-0.21590188320895043,-0.6559709028567484,0.03515745176357514,0.3174992559973559,müss fast
ganzjährig,3.605532423146517,0.1879472532063438,-0.22634941069446904,-0.6664184303422671,0.01660169196506553,0.3293965320906047,ganzjährig
fast ganzjährig,3.605532423146517,0.1879472532063438,-0.22634941069446904,-0.6664184303422671,0.01660169196506553,0.3293965320906047,fast ganzjährig
Pollenflug,3.753824050425199,0.15936801546161067,-0.2666550278432982,-0.7067240474910963,-0.04543444500133239,0.37045823987909055,Pollenflug
ganzjährig pollenflug,3.753824050425199,0.15936801546161067,-0.2666550278432982,-0.7067240474910963,-0.04543444500133239,0.37045823987909055,ganzjährig pollenflug
Zecken,3.934846397551349,0.12239297677580163,-0.3137518068471832,-0.7538208264949813,-0.10762222024154602,0.412247308841615,Zecken
pollenflug zecke,3.934846397551349,0.12239297677580163,-0.3137518068471832,-0.7538208264949813,-0.10762222024154602,0.412247308841615,pollenflug zecke
zecke unwetter,4.113395907356561,0.08517525860257386,-0.358128902848282,-0.79819792249608,-0.16113893667941454,0.44756063454022577,zecke unwetter
künstliche,4.710980619188101,-0.03704772291367171,-0.4937760464303032,-0.9338450660781012,-0.31130123890989214,0.5386826425961413,künstliche
unwetter künstlich,4.710980619188101,-0.03704772291367171,-0.4937760464303032,-0.9338450660781012,-0.31130123890989214,0.5386826425961413,unwetter künstlich
künstlich skipist,6.607070421989924,-0.3638382007615768,-0.8320203123542141,-1.2720893320020124,-0.6598281215459184,0.6962867937807322,künstlich skipist
vorbereiten,4.784849437017232,-0.02994396270519511,-0.5093345194612021,-0.9494035391090001,-0.3457621420441266,0.5477278626469285,vorbereiten
skipist vorbereit,4.784849437017232,-0.02994396270519511,-0.5093345194612021,-0.9494035391090001,-0.3457621420441266,0.5477278626469285,skipist vorbereit
Fußballspiele,4.03969149071809,0.1617812845216822,-0.3400482860430339,-0.7801173056908319,-0.19051203298371966,0.4331584817280614,Fußballspiele
wenn fußballspiel,4.03969149071809,0.1617812845216822,-0.3400482860430339,-0.7801173056908319,-0.19051203298371966,0.4331584817280614,wenn fußballspiel
fußballspiel wegen,3.807678773071986,0.24083467315040583,-0.2808997182295102,-0.7209687378773083,-0.14116812764757042,0.3828104557490063,fußballspiel wegen
starker,3.9050290074299356,0.22491381441879335,-0.3061451722126434,-0.7462141918604416,-0.1703578075026403,0.4029463126045405,starker
wegen stark,3.9050290074299356,0.22491381441879335,-0.3061451722126434,-0.7462141918604416,-0.1703578075026403,0.4029463126045405,wegen stark
Sturmböen,4.074451310130536,0.1957386339403002,-0.34861605047573807,-0.7886850701235361,-0.21787003922101453,0.43502569260687246,Sturmböen
stark sturmbö,4.074451310130536,0.1957386339403002,-0.34861605047573807,-0.7886850701235361,-0.21787003922101453,0.43502569260687246,stark sturmbö
sturmbö absag,4.403253583861938,0.13634947895601943,-0.42622367921229865,-0.8662926988600969,-0.3014570571179079,0.4885504545459185,sturmbö absag
absag skigebiet,6.641352127101769,-0.23852594094365032,-0.8371955370269701,-1.2772645566747682,-0.7218603032382296,0.6911115691079763,absag skigebiet
skigebiet winter,4.935214566625848,0.09465528659999932,-0.5402761111560224,-0.9803451308038205,-0.43209715680196376,0.5496016312592923,skigebiet winter
schneesicher,4.095057023795559,0.34108985419923593,-0.3536606031023493,-0.7937296227501475,-0.2539807535823103,0.4107635366996935,schneesicher
mehr schneesicher,4.095057023795559,0.34108985419923593,-0.3536606031023493,-0.7937296227501475,-0.2539807535823103,0.4107635366996935,mehr schneesicher
Langstreckenläufer,3.814925439567577,0.5220338802012907,-0.2828010811959208,-0.7228701008437187,-0.19258446064942475,0.3174092393684493,Langstreckenläufer
schneesicher langstreckenläufer,3.814925439567577,0.5220338802012907,-0.2828010811959208,-0.7228701008437187,-0.19258446064942475,0.3174092393684493,schneesicher langstreckenläufer
sommerlicher,3.7893237505951496,0.7538720888279034,-0.2760675339211695,-0.7161365535689674,-0.19444751961006904,0.2238056191348906,sommerlicher
langstreckenläufer sommerlich,3.7893237505951496,0.7538720888279034,-0.2760675339211695,-0.7161365535689674,-0.19444751961006904,0.2238056191348906,langstreckenläufer sommerlich
Hitze,4.164608879452099,1.1074265922321682,-0.37050232538469213,-0.8105713450324902,-0.2936078566328659,0.08474493595403433,Hitze
sommerlich hitze,4.164608879452099,1.1074265922321682,-0.37050232538469213,-0.8105713450324902,-0.2936078566328659,0.08474493595403433,sommerlich hitze
kollabieren,3.8166039263064357,0.9034077814860403,-0.2832409633441647,-0.7233099829919627,-0.20844688059354025,0.15389208788359068,kollabieren
hitze kollabier,3.8166039263064357,0.9034077814860403,-0.2832409633441647,-0.7233099829919627,-0.20844688059354025,0.15389208788359068,hitze kollabier
kollabier auswirkung,3.459475564015878,0.6710957759378856,-0.1849969671573678,-0.6250659868051658,-0.11750626829686549,0.19559180846645727,kollabier auswirkung
Klima…,3.333613113432233,0.5996968128658291,-0.14793669550281313,-0.5880057151506114,-0.08570007014921355,0.19690099125120014,Klima…
auswirkung klima…,3.333613113432233,0.5996968128658291,-0.14793669550281313,-0.5880057151506114,-0.08570007014921355,0.19690099125120014,auswirkung klima…
+8102,3.2885391033705087,0.5765867389305794,-0.13432338530239699,-0.5743924049501953,-0.07445268583811412,0.19549740001190033,+8102
klima… +8102,3.2885391033705087,0.5765867389305794,-0.13432338530239699,-0.5743924049501953,-0.07445268583811412,0.19549740001190033,klima… +8102
+8102 chars,3.2585591193927455,0.5619667293376074,-0.1251650704263015,-0.5652340900740996,-0.06702674083457622,0.1940360016643343,+8102 chars
Ausbau,9.977892630363037,-1.3197328160593862,-1.2442518694133224,-1.6843208890611208,1.6726386643869282,-1.7224865028827359,Ausbau
Hochwasserschutz,7.089202390354609,-0.977933743696886,-0.9024527970508223,-1.3425218166986204,1.5863027741879998,-1.3806874305202357,Hochwasserschutz
ausbau hochwasserschutz,15.444191308756157,-1.7565938728951516,-1.6811129262490878,-2.1211819458968857,1.7420211584047933,-2.1593475597185012,ausbau hochwasserschutz
Donau,7.841250454386094,-1.0787592256925196,-1.0032782790464558,-1.443347298694254,1.6157378090865226,-1.4815129125158693,Donau
hochwasserschutz donau,7.841250454386094,-1.0787592256925196,-1.0032782790464558,-1.443347298694254,1.6157378090865226,-1.4815129125158693,hochwasserschutz donau
Regensburg,7.3017771403549325,-1.0074786697264635,-0.9319977230803996,-1.3720667427281976,1.5953295609878946,-1.410232356549813,Regensburg
donau regensburg,4.441863081618697,-0.5104348087239469,-0.4349538620778831,-0.8750228817256812,1.380958118025346,-0.9131884955472964,donau regensburg
erweitert,4.282194224151846,-0.4738264547336428,-0.39834550808757907,-0.8384145277353772,1.3579348129415272,-0.8765801415569924,erweitert
regensburg erweiter,4.282194224151846,-0.4738264547336428,-0.39834550808757907,-0.8384145277353772,1.3579348129415272,-0.8765801415569924,regensburg erweiter
erweiter der,4.6075283361125425,-0.5470524678557611,-0.4715715212096972,-0.9116405408574956,1.4026683531717918,-0.9498061546791106,erweiter der
der ausbau,7.501554104855911,-1.034471120372736,-0.9589901737266721,-1.3990591933744703,1.6032788278215198,-1.4372248071960854,der ausbau
Hochwasserschutzes,11.35406752368167,-1.4489369591735357,-1.373456012527472,-1.81352503217527,1.6969443900922407,-1.8516906459968852,Hochwasserschutzes
Bayern,8.014538964384618,-1.1006181701236954,-1.025137223477632,-1.4652062431254298,1.1065039093870879,0.08745274513272576,Bayern
donau bayern,5.465874009772368,-0.717884944751949,-0.6424039981058853,-1.0824730177536832,1.4892371347588345,-1.1206386315752985,donau bayern
bayern geh,5.229497734600095,-0.6736761453313543,-0.5981951986852909,-1.0382642183330888,1.468911003738471,-1.0764298321547041,bayern geh
nach rund,4.8800950059016035,-0.604525595413543,-0.5290446487674791,-0.9691136684152771,1.4343235468314237,-1.0072792822368926,nach rund
zweieinhalb,4.831201625745726,-0.5944561278367456,-0.5189751811906819,-0.9590442008384801,1.4289786472631465,-0.9972098146600952,zweieinhalb
rund zweieinhalb,4.831201625745726,-0.5944561278367456,-0.5189751811906819,-0.9590442008384801,1.4289786472631465,-0.9972098146600952,rund zweieinhalb
zweieinhalb jahr,4.771821794227172,-0.5820890668109752,-0.5066081201649116,-0.9466771398127097,1.4223000834498751,-0.9848427536343249,zweieinhalb jahr
Bauzeit,4.788860148317998,-0.5856533255596851,-0.5101723789136214,-0.9502413985614195,1.424237954765724,-0.9884070123830349,Bauzeit
jahr bauzeit,4.788860148317998,-0.5856533255596851,-0.5101723789136214,-0.9502413985614195,1.424237954765724,-0.9884070123830349,jahr bauzeit
bauzeit sei,4.911023783678871,-0.6108433373010232,-0.5353623906549596,-0.9754314103027578,1.4376352844690787,-1.0135970241243728,bauzeit sei
sei regensburg,5.387072788846645,-0.7033630628674472,-0.6278821162213833,-1.0679511358691816,1.4827042883456085,-1.1061167496907967,sei regensburg
Abschnitt,4.548958645190568,-0.5342592448949579,-0.45877829824889427,-0.8988473178966923,1.3952267184905993,-0.9370129317183077,Abschnitt
regensburg abschnitt,4.548958645190568,-0.5342592448949579,-0.45877829824889427,-0.8988473178966923,1.3952267184905993,-0.9370129317183077,regensburg abschnitt
Westhafen,4.323843845709665,-0.4835056930522484,-0.4080247464061846,-0.8480937660539827,1.3641565404199971,-0.886259379875598,Westhafen
abschnitt westhafen,4.323843845709665,-0.4835056930522484,-0.4080247464061846,-0.8480937660539827,1.3641565404199971,-0.886259379875598,abschnitt westhafen
westhafen abschließ,4.2425210946175165,-0.4645185976433282,-0.3890376509972647,-0.8291066706450627,1.3518574787994668,-0.8672722844666778,westhafen abschließ
abschließ teil,4.193729032525827,-0.45295122934511206,-0.37747028269904814,-0.8175393023468465,1.3441729050434885,-0.8557049161684617,abschließ teil
bayerische,4.181250233812194,-0.4499712081291439,-0.3744902614830803,-0.8145592811308784,1.342169051153438,-0.8527248949524934,bayerische
teil bayerisch,4.181250233812194,-0.4499712081291439,-0.3744902614830803,-0.8145592811308784,1.342169051153438,-0.8527248949524934,teil bayerisch
Umweltministerium,3.3592655547024632,-0.231083272487503,-0.15560232584143943,-0.5956713454892373,1.1619072362620124,-0.6338369593108526,Umweltministerium
bayerisch umweltministerium,3.3592655547024632,-0.231083272487503,-0.15560232584143943,-0.5956713454892373,1.1619072362620124,-0.6338369593108526,bayerisch umweltministerium
Mittwoch,3.504073277359713,-0.27328699265951917,-0.19780604601345544,-0.6378750656612535,1.202591961989444,-0.6760406794828688,Mittwoch
umweltministerium mittwoch,3.504073277359713,-0.27328699265951917,-0.19780604601345544,-0.6378750656612535,1.202591961989444,-0.6760406794828688,umweltministerium mittwoch
damit sei,3.732409951177624,-0.33641503185025684,-0.2609340852041932,-0.7010031048519912,1.2576295805636064,-0.7391687186736066,damit sei
sei rund,3.8281686952069154,-0.3617474486935806,-0.2862665020475169,-0.726335521695315,1.2779775958421546,-0.7645011355169303,sei rund
5000,3.923487269504065,-0.38634177521720225,-0.3108608285711386,-0.7509298482189367,1.296871340224285,-0.7890954620405518,5000
rund 5000,3.923487269504065,-0.38634177521720225,-0.3108608285711386,-0.7509298482189367,1.296871340224285,-0.7890954620405518,rund 5000
Anwohner,4.03809857323139,-0.4151348383077788,-0.33965389166171506,-0.7797229113095131,1.3179816077092112,-0.8178885251311285,Anwohner
5000 anwohner,4.03809857323139,-0.4151348383077788,-0.33965389166171506,-0.7797229113095131,1.3179816077092112,-0.8178885251311285,5000 anwohner
anwohner der,4.6075283361125425,-0.5470524678557611,-0.4715715212096972,-0.9116405408574956,1.4026683531717918,-0.9498061546791106,anwohner der
Umweltmini…,3.0785589805029994,-0.14382253134570103,-0.06834158469963729,-0.5084106043474353,1.0658165631723022,-0.5465762181690507,Umweltmini…
bayerisch umweltmini…,3.0785589805029994,-0.14382253134570103,-0.06834158469963729,-0.5084106043474353,1.0658165631723022,-0.5465762181690507,bayerisch umweltmini…
+1005,3.040301389583287,-0.13131755912978177,-0.05583661248371812,-0.49590563213151606,1.0505118213040432,-0.5340712459531315,+1005
umweltmini… +1005,3.040301389583287,-0.13131755912978177,-0.05583661248371812,-0.49590563213151606,1.0505118213040432,-0.5340712459531315,umweltmini… +1005
+1005 chars,3.024322226344758,-0.12604791628703693,-0.05056696964097333,-0.4906359892887714,1.0439331647253998,-0.5288016031103867,+1005 chars
Interview,5.8320463470673385,-0.7827288490183215,-0.7072479023722578,0.7410708128124318,-0.032636534626053745,-1.1854825358416712,Interview
Opel-Chef,3.3519535785498102,-0.2289042409581529,-0.1534232943120894,0.27145056003218593,0.5056015959019341,-0.6316579277815026,Opel-Chef
interview opel-chef,3.3519535785498102,-0.2289042409581529,-0.1534232943120894,0.27145056003218593,0.5056015959019341,-0.6316579277815026,interview opel-chef
Wasserstoff,5.3439069565006365,-0.6953179325638471,-0.6198369859177834,0.2594059785829308,0.9059178325328352,-1.0980716193871967,Wasserstoff
opel-chef wasserstoff,3.823552420570182,-0.3605408508244354,-0.2850599041783718,0.1714856169870884,0.7743449350483012,-0.7632945376477852,opel-chef wasserstoff
entscheidenden,3.4040687295885466,-0.24433230865377814,-0.16885136200771447,0.3598068012021973,0.3687342674188123,-0.6470859954771279,entscheidenden
wasserstoff entscheidend,3.4040687295885466,-0.24433230865377814,-0.16885136200771447,0.3598068012021973,0.3687342674188123,-0.6470859954771279,wasserstoff entscheidend
